study_hours,play_hours,sleep_hours,tv_hours,pass
1.43,3.35,7.36,3.04,1
4.11,1.53,6.39,0.0,1
5.1,0.0,5.61,0.04,0
4.85,1.94,5.94,0.41,0
0.81,3.97,7.92,1.38,1
2.72,1.92,9.37,0.0,1
4.37,5.11,8.66,0.0,1
5.57,3.14,5.39,0.3,1
0.11,3.01,8.03,2.96,0
4.18,2.31,6.2,0.09,1
4.79,2.4,6.3,1.49,1
6.2,2.1,6.45,4.92,1
5.89,2.05,7.85,1.93,1
5.67,3.3,8.15,2.51,1
2.9,1.1,6.88,0.58,0
0.68,0.89,6.9,5.25,0
3.71,0.82,7.56,1.19,1
6.5,5.57,7.68,1.66,1
7.29,3.3,8.41,3.98,1
5.92,2.96,5.46,1.73,1
5.36,0.91,7.02,2.07,1
5.26,3.44,5.72,1.58,1
3.39,2.33,6.94,1.59,1
4.24,2.82,6.73,2.56,0
7.84,1.04,6.94,2.83,1
2.61,2.74,6.04,1.04,0
7.73,1.86,5.22,0.85,1
3.86,1.35,4.49,1.09,0
7.15,3.6,6.84,0.0,1
1.69,0.19,6.48,0.0,1
5.67,3.35,6.19,2.45,0
3.03,3.53,8.59,3.41,1
1.67,1.18,5.97,3.31,1
4.94,1.27,8.7,0.0,1
6.52,2.17,8.95,1.63,1
2.81,2.92,4.66,0.35,1
1.5,2.27,7.11,2.22,0
4.32,3.15,6.52,1.37,1
4.33,5.14,3.51,2.89,1
5.6,1.74,5.27,1.97,1
6.4,0.0,7.93,0.0,1
4.38,3.74,9.42,0.55,0
8.21,5.02,8.08,2.01,1
4.95,3.09,7.39,2.14,1
3.81,0.87,6.97,0.0,1
1.28,2.31,9.02,0.0,1
3.97,0.82,9.58,2.08,1
3.83,3.46,6.3,0.0,1
6.42,0.47,4.6,0.0,1
5.42,2.05,4.48,1.33,1
2.14,0.99,8.59,1.27,1
4.84,2.69,6.94,0.68,1
5.84,1.95,7.22,0.94,1
7.56,2.77,4.85,2.02,1
6.28,2.53,6.1,0.92,1
6.02,1.02,6.65,2.11,1
4.62,3.44,7.25,1.43,0
5.28,2.43,6.52,2.25,1
7.0,1.02,5.76,3.32,1
1.83,5.86,6.06,3.26,0
3.8,3.21,8.45,3.93,0
2.95,2.27,7.29,3.26,1
5.26,4.62,7.73,2.36,1
6.96,5.26,5.92,1.35,1
3.31,2.28,3.46,1.42,0
0.0,3.02,6.37,0.68,0
3.68,1.02,5.96,2.01,1
6.33,2.28,7.42,3.05,1
5.58,2.2,10.0,0.91,1
5.36,2.78,7.83,1.94,1
3.94,3.0,10.0,0.98,1
1.94,3.34,7.68,2.31,0
5.53,2.86,6.24,1.18,1
2.83,0.68,7.42,0.89,1
8.87,1.09,9.14,0.98,1
5.64,1.68,9.2,2.75,1
3.34,2.08,6.31,1.85,0
3.28,4.08,7.3,1.36,0
4.31,0.76,5.28,2.39,0
4.02,1.96,7.99,1.38,1
6.73,3.93,8.86,3.69,1
4.87,2.05,7.05,0.54,1
3.04,3.19,6.2,1.72,0
8.28,2.29,7.43,0.0,1
4.6,2.89,7.5,1.48,1
6.04,2.16,7.1,0.0,1
3.28,3.5,7.21,3.12,0
5.23,0.18,6.79,3.15,1
5.12,1.96,8.2,3.18,1
0.72,2.94,7.88,2.04,0
8.53,3.3,5.82,0.68,1
7.08,4.74,5.79,0.8,1
3.71,1.91,6.69,4.3,1
2.3,4.72,7.88,4.15,1
5.2,1.51,7.18,2.18,1
4.67,4.49,6.23,1.23,0
5.21,3.73,7.31,4.05,0
4.88,1.13,6.6,0.96,1
5.51,2.96,8.06,2.34,1
7.39,2.42,7.4,4.03,1
5.64,3.44,6.62,0.75,1
2.4,2.17,7.28,3.24,0
7.23,2.04,8.58,2.78,1
7.78,4.55,6.32,1.94,0
10.0,2.35,7.48,0.51,1
2.25,3.74,6.92,0.91,1
4.99,2.16,7.51,2.43,1
0.34,5.0,6.21,0.0,0
5.61,1.48,7.13,2.2,1
3.4,1.58,8.33,2.81,1
8.35,4.79,5.88,3.48,1
2.95,1.83,5.4,0.0,0
1.12,4.9,5.45,3.97,0
3.56,3.84,5.6,4.54,1
0.55,2.27,7.71,2.62,1
6.0,0.0,5.31,0.44,1
0.37,2.47,6.64,1.51,1
4.56,2.65,7.74,1.93,0
0.34,4.25,7.5,2.41,0
3.86,4.88,6.54,2.03,1
7.79,1.47,7.23,2.42,1
5.22,3.7,7.13,1.86,1
2.77,3.65,6.73,2.4,0
4.44,4.11,6.75,1.31,1
4.54,3.25,9.68,1.49,1
5.45,0.0,7.97,1.14,1
1.77,2.27,9.98,4.88,1
5.69,0.77,6.4,4.2,0
0.0,2.2,6.9,2.83,0
3.24,3.97,5.4,3.99,0
3.52,2.96,6.03,3.2,0
5.77,4.22,9.28,2.27,0
4.55,3.01,6.37,0.0,1
1.69,0.55,9.3,1.61,1
2.53,0.0,5.51,1.5,1
4.9,2.72,5.74,0.3,1
4.34,2.18,6.59,0.0,1
3.34,1.03,6.92,2.74,0
3.54,0.0,8.11,2.49,1
5.89,1.4,7.54,0.25,1
3.46,2.21,6.5,0.88,1
4.32,3.5,6.84,3.74,0
8.84,2.78,6.62,0.68,1
1.65,4.91,5.9,2.26,0
0.8,0.95,5.93,1.72,0
6.07,3.82,8.23,2.76,1
3.14,2.57,4.81,0.72,1
3.86,3.54,8.94,2.14,1
2.94,1.85,6.59,2.25,1
3.98,4.11,6.07,2.35,0
7.7,2.94,7.89,2.12,0
6.1,1.48,8.78,2.52,0
6.22,2.48,8.34,5.29,1
1.67,2.14,7.6,5.84,0
2.2,3.23,8.3,1.04,1
0.0,0.73,4.94,0.0,0
2.88,2.46,6.37,2.89,1
6.41,3.09,5.91,2.28,1
5.53,2.55,8.47,3.59,1
4.06,4.52,6.54,2.43,1
4.46,3.66,8.01,2.09,1
3.12,2.49,7.64,3.69,0
4.91,2.83,5.97,3.9,0
6.03,2.94,6.3,0.0,1
1.27,3.1,8.55,0.78,1
5.1,0.0,6.07,1.84,1
6.36,2.05,7.15,2.15,1
3.67,0.27,6.06,1.66,1
5.9,4.42,6.62,2.65,1
10.0,2.41,6.94,3.49,1
4.29,2.21,6.06,4.58,1
5.29,3.85,5.85,2.87,1
3.02,3.13,7.34,0.72,0
4.86,0.81,5.99,1.78,0
5.42,2.39,6.03,1.89,1
4.89,2.0,5.87,2.77,1
2.46,0.0,6.91,2.58,1
4.91,1.46,8.13,5.08,1
7.42,2.22,8.81,1.31,1
5.4,2.33,6.13,2.58,0
6.42,0.28,9.58,5.53,1
4.03,4.23,5.79,1.12,0
6.0,2.35,8.3,2.22,1
5.06,2.56,6.13,0.58,0
2.6,3.1,5.95,2.12,0
5.14,1.32,6.11,0.83,1
2.52,3.18,6.94,3.57,0
3.23,1.95,7.7,2.22,1
4.88,1.16,7.8,0.6,1
5.09,3.36,5.87,3.26,1
2.12,4.74,5.81,2.27,0
6.61,3.59,5.9,3.43,1
5.64,3.88,6.87,0.28,1
3.09,1.72,6.75,2.55,1
1.42,0.1,5.86,3.16,0
4.21,4.74,7.32,1.36,0
3.61,5.58,9.72,0.11,1
4.73,4.81,6.39,1.94,1
3.77,2.0,6.48,3.84,1
0.49,0.77,7.67,3.69,0
3.72,0.9,6.33,1.36,1
3.89,0.0,7.8,0.08,1
5.77,2.34,6.14,1.35,1
3.1,4.91,9.2,1.3,0
7.86,2.29,7.41,2.67,1
0.68,2.95,6.26,1.84,0
7.12,4.56,6.29,0.87,1
4.05,1.89,6.38,3.66,1
6.22,5.55,8.65,2.21,1
4.66,5.49,5.48,2.65,1
6.78,2.3,6.2,0.0,1
3.73,1.63,6.33,0.0,1
2.3,3.55,6.98,0.0,1
7.34,1.98,6.67,1.28,1
4.27,0.77,5.21,2.86,1
4.94,4.42,6.52,0.0,1
6.97,4.32,6.88,4.39,1
2.44,2.73,6.25,2.26,1
5.69,0.61,7.82,4.04,1
3.32,0.66,8.1,0.67,0
4.24,2.66,6.91,2.76,1
4.64,1.75,7.28,2.13,1
1.5,1.99,4.41,3.23,0
2.94,4.03,6.49,1.65,0
7.2,3.6,8.21,2.71,1
6.27,4.57,6.49,3.65,0
4.37,1.01,6.12,1.02,1
4.99,1.99,9.73,2.36,1
3.91,3.64,9.18,0.0,1
7.21,3.17,7.56,3.05,1
4.1,4.8,8.37,4.93,0
4.96,3.13,4.33,0.13,0
6.79,5.27,6.05,1.86,1
2.95,3.31,6.44,3.32,1
7.62,4.09,6.72,2.05,1
1.44,2.01,6.41,2.25,0
7.76,2.52,3.94,1.41,1
3.75,3.87,7.46,1.36,1
4.01,4.92,7.65,1.87,0
0.72,3.59,8.92,2.06,0
3.59,2.38,6.05,0.23,1
2.42,4.57,5.96,1.9,0
3.28,0.0,3.78,4.35,1
4.23,0.37,6.65,1.37,1
6.42,3.52,8.08,0.14,1
4.92,2.52,6.27,1.77,1
5.12,3.41,9.57,0.93,1
2.31,2.6,6.69,0.0,1
2.74,3.36,7.18,2.21,0
8.1,1.28,5.36,0.93,1
3.03,3.36,7.34,1.06,1
7.81,3.99,4.62,2.23,1
4.01,4.33,7.83,0.0,1
4.5,5.52,7.87,0.0,1
6.64,2.87,8.63,3.01,1
7.04,2.91,5.78,0.0,1
4.28,0.22,7.19,0.53,0
3.72,1.7,7.68,0.0,1
4.39,2.21,7.53,1.27,0
5.18,4.08,5.96,2.64,1
6.28,1.58,4.13,2.17,0
4.51,3.69,7.42,5.59,0
5.74,2.5,6.82,3.63,1
7.78,2.23,6.32,0.6,1
5.26,2.87,7.92,0.2,1
5.12,1.91,6.95,6.06,1
1.46,1.86,5.42,3.59,0
0.0,0.0,4.68,2.88,0
5.28,2.13,5.65,2.11,1
4.31,1.78,9.87,2.41,1
3.47,1.73,7.87,0.0,0
4.99,3.13,7.23,2.24,0
4.38,3.49,6.78,2.11,1
6.76,2.85,6.7,0.64,1
4.67,3.99,8.4,1.19,0
3.01,3.36,6.41,4.27,0
6.48,2.06,7.69,1.81,0
4.07,1.81,6.58,5.11,0
5.55,2.97,9.33,0.0,1
3.55,3.36,7.89,1.22,1
3.2,4.6,8.49,0.0,1
4.67,4.29,6.3,0.19,1
4.53,1.69,8.27,0.76,1
5.46,2.35,6.62,2.47,0
3.96,3.51,7.13,2.4,0
0.83,4.1,8.96,0.98,0
3.63,3.91,5.75,0.0,0
6.09,2.4,7.24,4.22,1
3.91,0.62,7.53,1.57,1
4.01,1.0,7.62,0.33,1
6.47,2.91,6.46,2.41,0
3.08,3.01,9.5,2.31,1
1.41,0.85,5.45,1.52,0
4.18,2.57,8.75,2.22,1
3.53,3.45,8.46,0.27,1
2.57,0.77,9.28,3.14,1
4.15,4.16,5.09,0.5,1
5.48,1.93,5.96,1.09,0
4.48,4.39,8.79,2.97,1
5.11,1.7,4.75,3.81,0
8.13,0.96,5.07,4.38,1
3.81,1.81,6.41,3.58,0
5.06,2.36,7.23,1.51,1
3.48,1.92,8.91,0.0,0
2.81,2.18,6.78,4.11,0
3.33,3.0,6.27,4.06,0
3.54,2.24,7.37,0.99,0
5.22,2.4,7.56,3.38,1
9.2,0.0,7.53,1.5,1
3.07,3.09,6.79,4.25,1
3.67,2.37,4.65,1.23,0
4.37,4.92,5.9,4.97,0
5.29,1.09,8.7,3.18,0
5.03,0.0,7.22,4.7,1
7.07,3.43,6.61,1.3,1
0.0,3.02,8.34,2.61,0
0.0,0.99,5.64,0.55,1
3.51,0.21,6.73,3.27,1
6.69,4.81,7.17,3.35,1
1.37,4.62,6.47,5.6,0
0.0,0.0,7.12,2.72,0
5.64,1.81,6.77,3.09,1
4.99,5.0,5.32,1.29,1
2.32,1.79,7.22,2.81,0
2.53,1.76,5.41,1.43,0
2.56,2.08,7.2,2.17,0
4.72,0.82,8.65,2.26,1
3.25,0.0,6.66,1.47,1
5.49,4.08,5.59,2.09,0
0.0,0.0,6.85,1.44,0
2.79,2.87,6.0,1.43,0
2.25,3.83,7.71,3.61,1
3.99,0.32,6.82,2.26,1
3.42,1.11,9.05,2.52,0
6.1,4.32,8.4,0.0,1
0.78,3.3,6.82,2.64,0
4.59,1.57,7.86,2.8,1
5.62,4.3,6.53,1.4,0
8.21,4.31,7.04,5.13,1
3.54,2.9,6.57,0.0,0
5.15,1.15,7.92,3.18,1
0.89,1.88,8.72,3.07,0
0.0,2.93,7.96,2.81,0
6.19,2.22,8.11,2.26,1
4.49,3.91,8.11,2.83,1
6.86,0.21,7.66,3.3,1
1.75,0.26,5.63,0.91,0
5.54,2.77,9.04,2.45,1
8.24,1.76,9.17,1.73,1
5.34,1.56,6.72,0.36,1
5.05,0.0,6.56,3.08,1
4.52,2.53,7.73,1.15,1
1.36,2.42,7.66,0.0,0
7.21,3.48,6.76,1.19,1
3.28,2.6,5.5,0.8,1
5.51,2.3,7.37,3.54,1
1.37,4.27,7.66,2.23,0
2.14,0.53,7.87,4.07,0
7.37,3.3,7.42,1.0,1
3.81,0.0,6.67,3.31,1
7.41,1.24,8.19,6.26,1
4.34,0.68,7.08,2.53,1
0.82,3.67,6.44,3.29,0
6.28,2.4,6.78,3.04,1
3.32,2.48,4.9,0.0,1
5.9,0.84,6.78,2.88,1
4.55,2.05,7.83,2.46,1
1.41,1.35,7.41,1.61,0
4.83,3.08,8.82,0.67,1
8.89,1.01,6.68,3.04,1
5.49,4.49,7.58,0.54,1
4.38,0.0,7.95,5.2,1
6.65,1.29,9.81,2.17,1
4.92,5.02,7.17,0.17,1
4.92,1.85,5.75,1.23,1
2.32,0.53,8.02,1.58,0
4.97,2.83,9.24,5.62,1
6.57,1.79,6.61,0.67,1
2.83,1.25,8.01,1.83,0
7.35,0.86,8.47,1.19,1
4.32,6.65,8.22,2.75,0
2.72,2.12,7.15,1.22,0
6.5,0.0,6.16,0.29,1
3.93,4.74,6.9,1.71,0
6.02,3.42,7.55,1.55,1
3.92,1.35,8.09,1.11,1
4.38,1.1,7.4,1.19,1
5.49,3.51,6.54,3.78,0
5.08,2.13,7.67,1.52,1
0.51,0.0,8.03,0.3,0
2.26,5.18,7.46,1.31,0
6.36,1.85,6.0,2.08,0
4.24,4.74,6.78,0.0,1
3.45,4.42,8.14,4.44,0
1.78,1.0,5.34,3.3,1
2.34,4.05,4.49,4.15,0
0.46,1.52,8.81,2.59,0
4.3,0.0,7.61,0.0,0
3.3,1.86,7.73,4.3,1
2.57,3.1,5.71,0.7,0
4.36,1.81,7.89,0.83,1
5.23,2.04,7.33,2.23,1
8.69,4.22,5.1,4.07,1
1.48,2.66,8.71,3.58,1
6.82,1.24,7.19,3.36,1
6.45,3.55,6.52,1.53,1
2.94,2.8,6.55,1.51,1
4.91,0.0,4.58,2.52,1
3.58,3.14,7.71,1.8,1
4.87,3.09,7.31,3.33,0
7.52,2.53,6.77,3.25,1
5.71,3.84,8.53,2.89,0
5.52,1.49,5.34,0.0,1
3.64,3.0,6.28,2.19,1
1.53,0.15,5.98,1.84,0
4.08,3.11,6.67,2.25,0
6.91,5.43,7.08,0.87,0
1.45,1.01,7.52,0.01,1
2.39,1.36,6.58,2.69,0
4.75,1.43,5.95,1.47,0
2.53,2.69,9.02,2.86,1
2.91,0.91,9.89,0.99,0
3.65,3.13,7.17,4.12,1
1.77,3.77,6.09,3.5,0
2.55,3.3,8.77,2.45,1
5.91,0.0,5.26,1.68,1
1.89,3.99,6.6,3.28,0
1.3,3.91,6.16,2.59,0
3.24,3.75,5.61,2.36,1
5.96,3.06,6.66,3.56,1
4.11,2.83,5.96,4.14,0
3.57,4.05,7.02,0.12,1
4.59,5.39,7.03,0.42,1
1.01,1.07,6.25,0.83,1
5.49,4.12,6.56,0.0,1
5.27,2.37,6.72,1.91,0
3.68,2.31,7.97,2.9,1
6.51,0.2,6.82,1.97,1
2.25,2.07,7.99,1.2,0
6.76,1.0,7.7,3.69,1
4.81,1.8,7.69,2.21,1
3.83,0.85,8.67,2.51,1
4.46,1.83,5.66,3.73,1
4.29,1.89,6.43,1.82,1
6.94,2.65,9.12,5.09,1
2.35,0.08,6.69,1.33,1
2.97,0.33,3.62,5.0,0
6.57,3.04,6.76,0.54,1
3.31,1.3,7.16,2.78,1
6.3,4.11,3.86,1.04,1
7.9,2.84,8.6,3.68,1
3.7,3.41,6.14,1.28,0
5.86,4.62,7.39,2.44,1
2.19,2.04,6.73,1.02,0
6.01,1.64,5.45,3.41,1
4.9,3.81,5.72,1.02,0
5.45,3.26,5.88,4.53,0
3.21,2.22,8.3,0.51,1
1.18,4.59,6.82,0.0,0
5.51,2.18,6.37,3.43,1
0.37,2.55,5.88,1.11,0
3.87,2.53,8.44,1.99,1
6.38,1.1,8.76,1.52,1
4.88,2.62,8.42,0.03,1
8.4,4.6,7.59,1.88,1
6.55,3.17,7.35,3.9,1
3.19,2.55,5.54,3.5,0
4.55,2.26,6.71,2.35,1
4.41,3.0,6.18,3.67,1
1.34,3.62,4.81,0.41,1
2.62,3.41,8.27,1.51,0
3.38,2.0,6.17,2.59,1
0.43,2.99,8.44,1.8,0
4.59,3.22,8.06,1.63,0
4.0,0.99,7.67,0.2,1
1.15,2.75,7.74,0.0,1
5.31,0.0,6.26,3.23,1
5.93,3.22,9.23,2.36,1
4.95,3.49,7.05,3.35,0
3.85,3.62,7.36,1.34,1
5.68,1.91,6.22,0.93,1
5.86,2.96,5.88,2.01,1
5.11,4.64,7.57,3.28,0
2.85,4.62,7.26,1.65,0
5.05,2.46,6.05,3.2,1
6.89,2.71,5.27,0.49,1
3.31,4.17,5.48,1.76,0
8.7,0.25,8.44,1.89,1
3.45,2.02,6.26,3.84,0
4.56,4.5,6.59,2.31,0
3.16,3.96,8.74,4.62,0
4.95,3.05,5.65,0.0,1
1.02,0.24,6.13,2.19,0
3.41,2.43,6.08,2.27,0
2.32,1.62,8.94,2.93,1
4.77,3.0,9.39,0.78,1
6.49,1.29,7.9,4.53,1
5.79,0.96,7.94,2.02,1
0.0,0.0,6.3,0.37,0
8.58,4.33,9.34,1.98,1
5.09,1.9,7.32,1.53,0
2.95,2.74,8.02,6.17,0
4.81,2.5,6.87,3.57,0
4.85,0.9,6.68,2.07,1
3.17,0.61,9.0,1.83,0
4.9,0.99,7.65,3.43,1
3.29,1.42,8.74,3.5,1
3.69,3.05,7.31,0.0,1
3.13,1.31,5.98,2.96,0
1.63,5.12,6.3,2.04,0
4.79,4.04,7.12,0.03,1
5.67,3.71,6.25,3.32,0
5.53,2.32,5.67,5.37,0
6.14,4.77,8.44,2.84,1
5.15,2.17,6.35,3.65,1
3.43,2.45,7.17,4.71,0
6.18,2.75,7.36,0.75,1
1.78,3.55,6.29,0.0,1
2.7,3.46,8.74,2.99,1
2.57,1.79,5.66,1.63,1
6.66,1.7,7.31,0.0,1
6.39,3.46,7.3,1.88,1
5.47,3.57,6.93,3.09,1
6.64,1.91,5.44,1.78,0
2.74,0.12,8.04,0.82,1
5.2,2.19,7.89,1.66,1
4.25,3.44,6.19,1.97,1
6.19,5.21,7.85,0.0,1
4.27,0.7,7.45,1.79,1
3.73,1.86,5.46,0.0,0
5.58,1.92,5.98,2.99,1
6.25,4.53,8.37,0.0,1
3.16,2.45,7.37,3.52,1
4.38,1.14,6.32,1.39,1
2.38,3.34,5.97,1.19,0
0.0,1.89,6.38,2.44,0
4.9,0.66,6.47,0.7,1
5.72,1.16,5.98,2.42,1
5.02,5.1,4.91,0.9,0
0.6,3.08,8.37,1.16,0
3.8,2.66,8.16,2.61,0
0.06,2.13,5.47,0.29,0
7.24,2.94,7.16,0.1,1
2.33,2.92,5.92,2.37,0
7.01,2.94,6.69,1.96,0
6.39,2.67,6.59,2.25,1
2.7,3.8,6.49,2.49,0
2.23,2.53,9.4,2.09,0
5.2,1.03,6.47,2.91,1
2.81,1.58,6.03,2.15,0
4.7,0.0,6.08,0.0,1
3.53,5.54,8.25,0.0,1
0.94,3.79,5.02,4.89,0
0.04,1.25,6.08,2.0,0
4.95,2.08,8.74,3.43,0
3.38,1.54,7.29,1.48,1
3.39,4.81,7.23,1.91,0
5.89,0.37,9.56,1.32,1
6.85,2.67,7.3,5.7,1
3.95,2.34,6.15,2.38,1
3.82,3.74,6.66,1.2,0
5.5,2.34,5.64,0.0,1
1.79,0.0,8.51,4.96,0
4.95,2.12,7.69,1.76,1
5.6,1.04,8.35,3.12,1
5.86,2.62,8.46,3.28,1
0.63,4.65,6.5,1.31,0
2.98,0.0,5.87,3.01,1
2.74,1.3,6.94,1.09,0
4.7,1.67,5.95,0.51,1
5.46,1.93,7.2,3.75,1
7.49,3.61,8.36,1.76,1
3.51,2.24,6.8,2.78,1
3.5,3.12,7.18,2.62,1
6.8,1.56,6.89,2.96,1
5.09,2.84,7.96,0.0,1
7.04,3.67,6.2,1.12,1
5.08,1.4,4.36,1.51,1
2.19,3.67,7.57,0.75,1
1.83,2.58,8.19,2.64,0
1.4,4.07,7.54,3.78,0
5.82,2.2,6.23,4.02,1
6.88,3.07,5.64,1.49,1
8.2,2.44,7.59,2.44,1
6.19,2.36,7.17,2.67,1
6.83,2.89,6.85,2.93,1
3.34,3.31,9.19,0.68,0
2.19,0.63,5.86,4.73,0
6.2,4.65,9.13,3.39,1
5.34,0.0,7.04,3.43,1
4.71,1.47,4.8,3.81,0
5.27,2.36,6.78,2.8,1
5.15,3.12,8.15,0.46,1
7.07,4.86,6.56,1.79,1
7.09,0.0,5.23,0.0,1
5.59,1.74,6.8,2.62,1
6.19,0.0,5.97,1.75,1
5.53,2.55,7.59,1.94,1
3.58,2.91,7.93,3.81,1
6.01,4.89,5.73,1.31,1
1.71,2.68,6.15,1.62,1
6.61,4.07,7.91,2.03,1
2.11,3.38,5.97,0.0,1
5.07,1.85,5.7,1.6,1
2.81,0.39,5.59,0.0,1
5.61,2.91,7.42,1.12,1
4.43,0.26,7.37,3.28,1
1.31,4.44,6.18,2.67,0
5.34,2.26,7.01,1.11,1
3.34,4.29,8.83,2.06,1
6.26,1.78,5.83,0.39,1
4.5,2.9,4.66,2.0,1
5.29,2.81,7.55,6.4,0
2.58,2.43,6.87,4.77,0
3.32,1.85,6.15,2.08,1
3.58,3.09,7.78,2.24,0
6.21,1.11,8.01,0.53,1
7.85,0.69,4.35,0.8,1
2.89,4.36,6.22,2.54,0
6.65,3.59,9.78,1.21,1
0.16,2.6,7.7,3.36,0
2.11,5.0,7.81,4.35,0
2.58,2.1,8.41,2.5,0
1.79,4.48,7.02,2.15,0
1.33,2.76,7.96,0.0,0
5.33,0.96,7.86,3.12,1
4.07,5.27,7.65,0.28,1
5.26,3.99,6.61,1.37,1
5.88,2.32,7.21,3.44,1
5.03,3.59,6.29,3.54,0
5.82,1.89,7.02,1.3,1
4.36,3.74,5.6,1.39,0
2.13,0.0,6.05,0.95,1
6.62,0.97,6.66,0.2,1
3.32,3.97,5.87,1.05,1
2.63,2.13,6.39,0.0,1
4.14,2.81,6.8,3.02,0
2.67,0.48,7.48,2.59,1
3.67,5.27,8.14,2.84,0
5.19,4.29,6.44,0.57,1
5.2,2.2,8.6,0.21,1
2.7,1.89,8.13,2.08,0
3.52,4.04,7.6,2.1,1
6.65,5.47,7.18,1.78,1
5.49,3.93,7.38,1.57,1
8.65,5.76,8.42,4.57,1
6.86,1.12,8.47,2.64,1
6.79,1.27,8.6,4.96,0
1.72,0.72,7.05,3.9,0
6.03,3.16,7.67,4.55,1
4.39,2.76,8.61,0.39,1
3.4,2.27,6.25,2.89,1
4.84,3.71,6.62,1.35,0
6.39,4.35,7.02,0.0,1
5.5,0.21,8.08,4.24,1
2.74,1.6,8.1,1.56,1
5.98,3.73,6.72,0.42,1
3.22,1.8,5.19,1.38,1
4.93,1.3,7.3,0.81,1
3.89,4.03,5.9,0.96,1
4.06,0.57,5.21,1.67,0
6.03,2.05,5.48,4.6,1
2.42,2.99,7.39,1.0,0
8.39,1.64,8.63,4.49,1
0.86,3.67,7.05,3.27,0
3.3,1.65,7.25,2.59,1
5.24,4.61,8.42,3.12,1
5.67,2.31,5.15,2.02,1
4.3,3.51,7.62,3.93,0
4.39,3.62,6.99,2.85,1
5.32,1.56,7.68,0.0,1
4.04,0.0,6.42,2.44,0
7.29,3.04,6.02,3.18,1
6.18,2.61,7.17,1.57,1
6.25,3.33,8.98,2.19,1
2.57,2.16,8.03,1.08,0
4.34,1.85,6.39,0.0,1
3.9,5.51,5.39,0.0,0
2.49,0.29,4.98,0.0,1
5.22,3.6,8.58,3.0,0
3.42,1.64,5.85,0.0,0
5.81,2.0,6.61,1.0,1
2.36,2.02,8.59,0.85,1
7.94,1.29,5.06,1.58,1
2.71,3.36,8.79,0.0,0
4.94,4.59,6.7,2.61,0
6.08,3.21,5.62,0.09,1
3.36,2.66,6.7,3.7,0
6.2,1.02,6.13,1.07,1
2.04,3.28,7.53,1.86,0
7.4,5.73,6.22,2.01,0
4.53,1.93,4.71,2.37,0
3.31,1.94,6.74,2.06,0
3.9,1.66,5.37,1.36,1
6.12,1.77,7.25,2.51,1
3.33,0.0,5.58,2.7,1
3.0,3.11,6.41,0.85,0
4.06,1.23,7.22,2.64,1
2.15,0.08,6.75,3.79,1
8.14,3.63,7.3,3.06,1
3.37,0.88,7.82,3.4,1
6.16,1.99,5.61,2.26,0
4.92,4.7,6.92,0.6,0
2.53,0.39,3.0,0.79,0
4.49,0.2,7.3,2.48,1
6.07,2.9,6.64,3.41,0
4.12,4.22,5.82,6.18,0
6.89,0.14,7.38,3.47,1
6.54,3.11,8.41,0.24,1
6.34,3.37,6.43,0.85,1
3.58,0.0,5.87,5.42,1
2.34,3.7,7.2,1.68,0
3.27,3.81,5.4,2.07,0
4.89,2.03,6.21,0.56,1
5.59,4.38,8.47,4.35,1
0.16,4.2,7.07,2.75,0
4.48,2.65,4.74,0.84,1
4.82,1.82,4.84,0.51,1
3.94,1.04,7.19,2.46,1
7.08,2.44,8.03,2.07,1
5.34,3.35,5.06,3.25,1
7.12,2.01,7.54,2.82,0
4.07,0.0,8.6,1.6,1
6.37,4.4,9.27,1.18,1
7.77,2.79,7.4,1.76,1
7.12,1.93,7.61,1.17,1
2.32,3.79,4.44,1.8,0
3.99,4.79,9.52,2.02,0
3.81,0.0,6.31,0.65,1
5.48,3.15,5.88,2.95,1
5.87,0.36,6.69,1.44,1
2.82,3.25,8.81,0.74,0
4.64,2.69,9.65,1.47,1
0.46,3.45,7.15,2.36,0
7.38,1.75,8.2,2.12,1
3.48,0.0,7.05,2.63,1
4.61,1.82,5.75,3.35,1
3.88,3.11,8.77,3.96,1
6.79,4.02,6.25,2.43,1
0.0,0.74,8.84,0.4,0
4.47,4.04,8.56,1.6,1
4.29,1.53,7.74,0.49,1
3.59,3.04,9.19,4.55,1
7.95,1.74,9.68,4.98,0
2.73,2.77,6.79,2.98,0
6.04,3.84,6.03,3.29,1
5.21,0.66,4.76,2.38,1
7.02,1.48,9.69,2.55,1
3.17,2.78,6.47,0.0,0
3.03,6.1,8.36,1.89,0
6.69,1.21,6.11,0.68,0
5.35,5.56,8.85,2.42,1
1.41,5.51,6.16,1.91,0
3.42,2.35,5.57,4.92,0
5.27,2.05,6.75,3.37,0
6.18,1.46,6.36,2.43,1
3.14,2.4,7.72,1.6,0
0.0,0.39,6.94,4.51,0
5.55,2.39,7.75,1.96,1
2.06,4.75,6.65,2.5,0
0.47,1.58,6.2,2.06,0
0.0,2.14,6.3,1.39,0
6.13,0.0,9.45,2.05,1
4.76,3.06,7.27,0.0,0
4.05,2.9,4.62,0.0,1
7.28,2.6,6.38,2.52,1
5.77,2.17,7.12,4.35,1
7.73,2.06,9.21,2.52,1
1.71,3.25,8.23,0.92,0
4.43,2.46,5.89,0.0,1
1.27,2.97,9.9,3.18,0
4.04,2.82,6.96,1.15,0
4.0,4.19,8.5,2.96,0
5.75,3.52,5.61,2.58,1
4.59,2.79,4.12,2.72,1
5.75,4.78,5.31,2.05,0
